document	label
시험에 전혀 관계가 없는 것에 대한 시험을 보는 꿈	1
합격자 발표 난에서 자신의 이름이 유난히 돋보인 꿈	1
반주에 맞춰 노래를 부른 꿈	1
상쾌한 기분으로 산에서 노래한 꿈	1
피아노 소리가 멀리 울려퍼지는 꿈	1
자신이 악기를 연주하는 꿈	1
피아노 건반을 두드려서 소리가 난 꿈	1
무당이 꽹과리를 치면서 굿을 한 꿈	1
어떤 사람이 자기에게 피리를 준 꿈	1
아름다운 멜로디를 듣는 꿈	1
자신이 나팔을 분 꿈	1
자기가 현악기를 가지고 있었던 꿈	1
화려하고 멋진 그림을 산 꿈	1
화려한 그림을 얻는 꿈	1
그림책을 한 장씩 들추어보는 꿈	1
풍경화를 그린 꿈	1
풍경화를 강삼한 꿈	1
집을 개조한 꿈	1
자기 집을 증축한 꿈	1
자기 집을 지은 꿈	1
남의 집을 방문한 꿈	1
새 집으로 이사하는 꿈	1
창고를 짓거나 수리한 꿈	1
연립주택 단지를 지나간 꿈	1
삼촌의 집을 방문한 꿈	1
기와를 올리거나 지붕을 수리한 꿈	1
꿈 속에서 방이 유난히 길거나 넓게 보이면	1
저절로 집이 와르르 무너진 꿈	1
이사할 집이 와르르 무너지는 것을 본 꿈	1
집터를 닦는 꿈	1
추녀 밑에서 비를 피한 꿈	1
울창한 숲 속에 고색창연한 옛집이 보이는 꿈	1
건물에 불이 활활 타오른 꿈	1
땅속에서 황금 구렁이가 나오는 꿈	1
많은 군중이 자신을 향해 박수를 쳐준 꿈	1
씁쓸한 포도주에 관한 꿈	0
제 3자의 입장에서 제삿상이 보이고 촛불이나 전등불이 밝혀져 있는 꿈	1
절구에 밥을 짓는 꿈	0
물고기를 잡아 먹자고 주장하는 사람을 보거나 잡은 물고기를 요리해 먹는 꿈	1
산신령 앞에 촛불이 환하게 켜져 있는 꿈	1
비행기내에서 단잠을 자는 꿈	1
보신탕을 밥상에 차려놓고 맛있게 먹는 꿈	0
쌀과 보리에 누워 있거나 앉아서 휴식을 취하는 꿈	1
예전에 죽은 사람이 초라하고 추한 몰골로 나타나는 꿈	0
성모마리아가 직접 목에 십자가나 묵주를 걸어주는 꿈	1
헤엄을 치다가 물고기나 조개를 잡는 꿈	1
말의 성기가 발기되어 있는 것을 보는 꿈	0
유채꽃에 나비가 앉아 있는 꿈	1
고춧가루를 조미료로 넣어 만든 음식을 먹는 꿈	1
유명 음악인 또는 인기 가수와 데이트를 하는 꿈	1
여관이나 호텔 안으로 들어가는 꿈	0
도마뱀이 떼로 몰려 있거나 혀를 날름거리는 꿈	0
백호가 집이나 방안으로 들어오는 꿈	1
남이 피흘리는 것을 보고 만족하거나 무관심하게 보는 꿈	1
법원에서 수리한 소송의 심리결과가 그 이유가 없다고 기각을 당하는 꿈	0
누군가에게 빗자루나 청소도구를 내어주는 꿈	1
영구차 문을 열어 보니 송장이 가득 쌓인 꿈	1
거대한 나무나 좋은 재목이 자신의 집으로 떨어지는 꿈	1
국회의원 양복 저고리의 금뱃지가 땅에 떨어지는 꿈	0
알타리무 다발이 싱싱하게 보이는 꿈	1
장막을 새로 바꾸어 사용하는 꿈	1
까치가 방안으로 들어오는 꿈	1
산 정상 땅속에서 황금빛이 찬란한 용 도자기를 출토하는 꿈	1
사파이어를 몸에 장식하고 있는 꿈	0
남보다 크고 화려한 그릇에 담겨진 음식을 먹는 꿈	1
직장에서 새롭게 승진하거나 대우를 받는 꿈	1
가슴으로 밝은 해를 안고 있는 꿈	1
넓고 호화스런 아파트였다는 꿈	1
소가 야산 풀밭 언덕을 오르내리는 꿈	1
하얀색 원피스를 입는 꿈	1
아들, 딸, 조카에 관한 꿈	1
무척 오래된 해시계가 신기하게 보이는 꿈	1
상대방 얼굴이 귀인형으로 후덕하게 보이는 꿈	1
바닷물이 쩍 갈라지면서 용이 불꽃을 토하며 하늘로 올라가는 꿈	1
사과나무에 올라가 사과를 따먹는 꿈	0
수풀 속에서 귀금속을 발견하는 꿈	1
깊은 산속에서 해골을 발견하는 꿈	1
상대방에게 호통치는 꿈	1
복숭아를 잘라 보니 속에서 영롱한 옥이 나오는 꿈	1
아파트 벽에 균열이 생겨 있는 꿈	0
국기가 땅에 떨어지는 꿈	0
산 끝에 걸린 달을 보는 꿈	1
눈깔에 관한 꿈	1
누군가가 비단 보자기를 펴 보이는데 그림과 글자가 수놓여져 있는 꿈	1
문서에 관한 꿈	1
눈속에서 쇠 뭉치를 줍는 꿈	1
크리스마스 카드를 받는 꿈	1
쌍둥이를 낳았는데 한 아이는 잘 생기고 한 아이는 못생긴 꿈	1
상대방이 쏜 총탄이 자신의 몸에 박혀 피를 흘리는 꿈	1
사슴이 제 발로 걸어서 집으로 들어오는 꿈	1
고급 은잔에 술을 따르는 꿈	1
스승, 국가 원수 등으로부터 책과 필기도구를 받는 꿈	1
숲 그늘에서 편히 쉬거나 누워 즐기는 꿈	1
정원에 오동나무를 심는 꿈	1
오이를 맑은 물에 깨끗이 씻는 꿈	1
공을 차거나 제기차기를 하는 꿈	0
시간이 늦었다고 생각하는 꿈	0
하마가 물을 많이 먹어 점점 커지는 꿈	1
인형의 팔을 잡아떼거나 옷을 찢거나 하는 꿈	1
병들어 누워 있는 환자가 남의 부축을 받는 꿈	1
밝은 태양 덩어리를 먹는 꿈	1
독이 다섯 개 나란히 있는 것을 본 꿈	1
배를 타고 꽃구경을 하는 꿈	0
양 한 마리가 교회 안으로 들어가는 꿈	1
개가 사나워 어떤 집에 들어가지 못하는 꿈	0
상상속의 청룡이나 황룡하고 성교를 하는 꿈, 혹은 비슷한 꿈	1
전화기가 안팎에 두 대가 있어 왔다 갔다하며 전화를 하는 꿈	1
밝은 달빛 아래 동백꽃이 산뜻하게 피어 있는 꿈	1
물에 빠진 돼지를 건져내는 꿈	1
시합 또는 승부를 겨루어 보는 꿈	1
필기도구에 관한 꿈	1
봉선화 잎을 따서 꽃바구니에 담는 꿈	1
가족이 죽었는데도 감정이 전혀 흔들리지 않은 꿈	0
귀신이나 악귀가 눈앞을 막는 꿈	0
자신의 집을 허물어 내렸던 꿈	1
머리를 깎다 중지하는 꿈	0
무엇인가를 도둑맞는 꿈	1
장롱 속에 구더기가 쏟아져 나오는 꿈	1
귀중품을 팔아 먹는 꿈	0
사람이 불에 타 죽어서 심한 악취가 풍기는 꿈	1
상대방이 돼지 멱따는 소리를 질러대는 꿈	0
개울가에 한련화가 곱게 피어 있는 꿈	1
저승으로 가는 다리에서 저승사자를 계속 따라가는 꿈이나 비슷한 꿈	0
돋보기로 신문을 보고 있는 꿈	1
신문을 받아보니 기사 내용이 대서특필로 눈에 띄는 꿈	1
사자가 사람의 몸에 다가와서 혀로 핥아주는 꿈	1
여객선을 타고 항해 도중 태풍을 만나는 꿈	0
길가에 버들잎이 떨어져 흩날리는 꿈	0
자신이 과거의 학생으로 돌아가는 꿈	0
겨울 동안에 꽃이 만개한 것을 보는 꿈	1
그 많은 꽃 중에도 모란꽃 단 한 송이만 높이 솟아 아름다운 꿈	1
부처님으로부터 만수향을 받는 꿈	1
기차를 타고 고향으로 가는 꿈	1
수선화에 고운 오색 무지개가 화려한 꿈	1
마른 오징어를 사오는 꿈	1
원앙새 무늬가 있는 옷을 입고 높은 자리에 앉아 있는 꿈	1
학생이 무거운 책가방을 들고 집으로 오는 꿈	0
원숭이가 큰 나무를 타고 올라가는 꿈	1
집안에 있던 예술품을 도난 당하는 꿈	0
학위증에 글씨는 없고 찢어져 보이는 꿈	0
건축가가 건축 설계도를 펴놓고 설명을 하는 꿈	1
청와대나 국회의사당 안으로 들어가는 꿈	1
산속에서 신을 잃어버리는 꿈	0
마주 오던 차끼리 부딪쳐 교통사고가 발생하는 꿈	0
넓은 광장에 홀로 서 있는 꿈	1
급한 일이 있어 빨리 걸어가야만 하는데 걸음이 걸리지 않고 마음만 초조한 꿈	0
짐을 가지고 여행하는 꿈	0
자신이 질식하는 꿈	0
밭에서 잡곡을 수확하는 꿈	1
얼어붙은 마을을 조심스럽게 지나가는 꿈	0
부부의 사랑을 느끼는 꿈	1
수삼이나 인삼을 많이 사오거나 캐 오는 꿈	1
차를 탄 채 자신의 집으로 들어온 사람을 본 꿈	1
크림, 쨈, 물엿, 꿀 등을 많이 생산하거나 얻는 꿈	1
올림픽 첫 주자가 횃불을 들고 릴레이를 하는 꿈	1
오줌 빛깔이 붉은 꿈	0
술집에서 주정하는 사람을 보는 꿈	0
조그마한 십자가가 점점 커지고 땅에 떨어져 온 세상을 덮는 꿈	1
두둑한 큰 손과 악수를 하는 꿈	1
푸른 바다나 강물이 잔잔하게 흘러가는 꿈	1
고속도로에 관한 꿈	1
무거운 베낭을 짊어지고 여행을 떠나는 꿈	1
물속에 들어가 낚시를 하는 꿈	1
악수하면서 잡은 손을 흔드는 꿈	1
고양이가 토끼를 물어 가는 꿈	0
양말, 버선, 스타킹 등을 벗어버리는 꿈	0
충돌해서 차체가 파괴되는 꿈	1
구름덩어리가 흩어지는 꿈	0
상대방이 아파서 신음 소리를 내거나 비명을 지르는 꿈	0
그림을 그리는 꿈	1
여성과 배 위에서 만족한 성관계를 하는 꿈	1
공부하는 꿈	0
어머니가 따사로운 사랑으로 자장가를 조용히 불러주는 꿈	1
비행기가 착륙해서 자가용차로 되는 꿈	1
땅에 피가 떨어진 꿈	1
교실이나 강당에서 면접시험을 보거나 유명 인사나 선생님의 강의를 듣는 꿈	0
모래 무더기나 모래 언덕을 쌓아 올리는 꿈	1
원앙새 수를 놓은 방석 위에 앉아 공부를 하는 꿈	1
윗사람과 포옹하는 꿈	1
남성과 여성에 관한 꿈	1
방에 붉은 양탄자가 깔린 것을 보는 꿈	1
붉은 루비반지를 약지 손가락에 끼는 꿈	1
앵무새와 같이 말을 하는 꿈	1
풀벌레 소리가 숲 사이 사이로 곱다랗게 들리는 꿈	1
먹구름을 뚫고 태양이 떠오르는 꿈	1
웃고 있는 꿈	0
금, 은으로 된 저울을 얻은 꿈	1
부인이 중이 되는 꿈	0
마루에 관한 꿈	1
침술원에서 몸에 침을 맞는 꿈	0
굴뚝만 덩그랗고 연기나 불꽃은 나오지 않는 꿈	0
새가 병이 들었거나 다치는 것을 보는 꿈	0
자신이 통쾌하게 웃는 꿈	1
물통에 물이 없는 꿈	0
술에 취해 쓰러진 사람을 보는 꿈	0
자신이 거지꼴로 나타나는 꿈	0
책의 내용을 기록해가며 읽는 꿈	1
전신주에 많은 새가 앉아 있는 꿈	1
딸기꽃이 곱게 피어 있는 꿈	1
핑크색 리본을 머리나 가슴에 달고 있는 꿈	1
홍당무를 훔쳐 가지고 옷 속에 넣는 꿈이나 비슷한 꿈	1
사온 물건이 바뀌어 뒤죽박죽된 꿈	0
회의실에 호접난이 산뜻하게 피어 있는 꿈	1
푸른 잔디가 깔려 있는 넓은 운동장이나 들판을 달리거나 즐겁게 뛰어 노는 꿈	1
새끼 원숭이를 안고 있는 꿈	0
길가에 씀바귀꽃이 곱게 피어 있는 꿈	1
상대를 멸시하거나 하대하는 꿈	0
하늘에서 조명탄이 터져 대낮과 같이 환히 밝은 꿈	1
연인과 장난치는 꿈	1
차머리가 밖으로 향해 있는 꿈	1
똥차가 전답에 똥, 오줌을 쏟아 내는 꿈	1
돼지가 쥐로 변해 담벽에 난 구멍으로 도망치는 꿈	0
어떤 여자가 시중을 들며 옷을 입혀주는 꿈	1
사슴을 타고 싱그러운 숲속으로 들어가는 꿈	1
버섯을 먹는 꿈	1
스님으로부터 공예품을 받는 꿈	1
황금 도장을 얻는 꿈	1
집안에 불이 나는 꿈	1
상추밭에 상추는 없고 잡초만 무성한 꿈	0
자신의 신발을 다른 사람이 신고 있는 꿈	0
상투를 튼 노인을 보는 꿈	1
성화대에 불이 잘 붙는 꿈	1
어떤 사람이 마주 오는 꿈	0
여행을 하던 중에 길가에 앉아서 휴식을 취했던 꿈	0
자신의 가방이 열려져 있고 돈이나 문서가 없어지는 꿈	1
금박으로 새겨진 글씨가 보이는 꿈	1
논, 강 등이 얼어붙어 있는데 그곳을 걸어가는 꿈	1
예수께서 길 잃은 어린양을 사랑하는 꿈이나 이와 비슷한 꿈	1
소를 타고 시장으로 가는 꿈	1
자신이 하수구 물에 떠내려가는 꿈	0
벼락을 등에 맞는 꿈	1
호박이나 오이 구덩이에 비료를 넣는 꿈	1
예쁜 토끼가 집안으로 들어오는 꿈	1
바라보고 있는 산이 용이나 호랑이, 사람으로 변하는 꿈	1
남성의 성기에 관한 꿈	1
촛점이 잘 안 맞거나 색이 바랜 사진을 찍는 꿈	1
호숫가에 들어가 몸을 깨끗이 씻는 꿈	1
침대에서 떨어지는 꿈	0
높은 산봉우리에 에델바이스꽃이 산뜻하게 피어 있는 꿈	1
상대방이 요괴처럼 우는 꿈	0
꽃에 벌이 모여드는 꿈	1
우주국과 무선국간에 통신이 두절되는 꿈	0
바다에서 많은 고래가 뒤따라 오는 꿈	0
무심코 시체를 봤는데 그 시체가 바로 자신이었던 꿈	1
홍수로 물이 넘쳐 흘렀지만 뒤에 물이 맑아지거나 본시 맑은 물일 경우의 꿈	1
집 주위에 잡초가 무성하게 자라거나 집이 바람이나 지진에 흔들거리는 꿈	0
집 개가 해골을 보고 짖어대는 꿈	0
다리 밑 그늘진 곳에 안개꽃이 곱게 피어 있는 꿈	1
뻐꾹새 울음 소리가 출근길에 상쾌하게 들리는 꿈	1
코끼리 상아를 잡고 있는 꿈	1
깃발이 다가오는 것을 영접해 맞이하는 꿈	1
길을 가다보니 높다란 언덕 위에 올라가 있는 꿈	1
땅속에 묻혀 있던 구리 제품을 출토해 내는 꿈	1
비둘기떼가 마당에서 모이를 쪼아 먹는 꿈	1
통조림에 관한 꿈	1
천정에 거미줄, 전선 등이 이리저리 얽혀 있는 꿈	0
학교 건물 기둥이 청룡이 되어 불꽃을 뿜어내는 꿈	1
대청마루, 거실 등에서 노래를 부르며 즐겁게 노는 꿈	0
야구나 골프, 테니스, 탁구 등 공을 치고 때리며 운동을 하는 꿈	0
깨끗한 물을 받아 먹는 꿈	1
산 정상에 올라갔다가 내려오는 꿈	0
여우가 먹이를 땅에 파묻고 뒤를 힐끔 돌아보는 꿈	0
큰 바위 덩어리를 먹고 거인이 되는 꿈	1
꽃잎이 봄바람을 타고 창문으로 날아 들어오는 꿈	1
얼굴이 좌나 우로 일그러지는 꿈	0
친구 집을 방문했던 꿈	1
의식을 잃고 쓰러지는 꿈	0
유치장, 형무소 등을 자신의 마음대로 출입하는 꿈	1
반가움과 기쁜 마음으로 손님을 맞이하는 꿈	1
배꼽 속으로 용이 들어가는 꿈	1
항구에 관한 꿈	1
황소가 집 마당에 있는 큰 나무를 뿔로 받아 쓰러뜨리는 꿈	0
공동묘지에 선조의 산소가 있는 꿈	1
부부가 함께 시장 안으로 들어가는 꿈	1
담장 너머로 앙증맞은 방울새가 또렷하게 보이는 꿈	1
손, 팔이 아름답고 건강해 보이는 꿈	1
수박을 쩍 갈라보니 그 속에서 금은보화가 나오는 꿈	1
금이나 은으로 솥을 만드는 꿈	1
갓난 아기가 똥을 싸서 옷과 몸에 묻혀 기분이 나쁜 꿈	0
개구리가 맑은 물에서 뛰어 오르는 꿈	1
귀신이나 유령과 싸워서 자신이 승리하는 꿈	1
자신이 신선이 되어 하늘로 올라가는 꿈	0
해의 장엄한 광채가 자신의 몸을 비추는 꿈	1
장롱에서 물건을 꺼내는 꿈	1
가마에 타고 있다가 뒤집혀 엎어지거나 나동그라지는 꿈	1
회계사로부터 문서상 회계 장부를 받는 꿈	1
음식의 종류도 모르면서 닥치는 대로 먹어치웠는데 그것이 태몽인 꿈	1
전쟁에서 적장의 머리를 얻거나 본 꿈	1
상대방이 서서 어떤 행동하는 것을 보는 꿈	1
감방 안에서 봉황새나 용을 타고 밖으로 훨훨 날아가는 꿈	1
책을 먹고 있는 꿈	1
팬더곰 여러 마리가 대나무 밑에서 놀고 있는 꿈	1
괴물이 자신의 집안으로 들어오는 꿈	0
음악에 맞추어 춤을 춘 꿈	1
운전수가 차에 실은 짐을 부리는 꿈	1
석탄에 관한 꿈	1
주민등록증을 발급 받는 꿈	1
자신이 무대에서 혼자 노래를 힘차게 부르는 꿈	1
대통령으로부터 중요한 서류, 문서를 받는 꿈	1
부모와 말다툼하거나 부모에게 매를 맞는 꿈	1
개간을 해서 논밭을 만드는 꿈	1
병이 완치되거나 치료를 받다가 죽는 꿈	0
추상화에서 어떤 이미지를 발견할 수 있는 꿈	1
손으로 문패를 옮겨 다는 것을 보는 꿈	1
무엇을 보고 자신도 모르는 황홀한 기분이 드는 꿈	1
자신이 누워 있는 발 아래에 누군가가 앉아 있는 꿈	0
사람들이 많이 모인 곳에서 친구를 만나는 꿈	1
여러 사람들이 줄을 서 있는데 그 중 한 사람이 꺼구로 서 있는 꿈	0
남녀가 거꾸로, 반대 방향으로 성교를 하는 꿈	0
폐경기가 되어 월경이 폐쇄되는 꿈	0
과수원 길이 환히 보이는 꿈	1
건물 내부 벽면에 하얀 페인트칠을 하는 꿈, 이와 비슷한 꿈	1
시금치 새순이 쑥쑥 자라나는 꿈	1
앙상한 나뭇가지마다 눈꽃이 활짝 피어 있는 꿈	1
동굴 속에서 신묘한 거북이를 발견하는 꿈	1
불길을 잡아타고 허공을 날아 다니면서 오가는 꿈	1
땀을 닦아내는 꿈	1
무엇인가에 쫓기듯이 서두르는 꿈	0
밝은 달을 보는 꿈	1
우울증에 걸려 괴로운 꿈	0
편대 비행을 하는 것을 보는 꿈	1
부모, 형제, 자매 등 온 가족들이 모두 모여있는 꿈	0
팬던트, 금, 은, 옥 등의 장식품을 목에 걸친 꿈	1
드높은 궁성안에 자신의 집을 짓는 꿈	1
많은 조개를 잡는 꿈	1
백합꽃 백합 꽃다발을 한아름 안고 있는 꿈	1
소를 죽여 그 피로 땅을 적시던가 소의 피로 몸이나 옷에 물들이는 꿈	1
오렌지 쥬스를 마시는 꿈	1
사슴뿔을 얻는 꿈	1
서울 지도를 사는 꿈	1
신기한 나뭇가지를 꺾어 가지고 집으로 돌아오는 꿈	1
수석면에 용무늬가 나타나 위엄스럽게 보이는 꿈	1
천리를 보게 되는 꿈	1
파랑새가 수풀 속에서 우는 꿈	1
우마차나 손수레에 관한 꿈	1
목욕을 하는데 주위 환경이 불만스럽거나 비누나 물이 없어 곤란을 겪는 꿈	0
금맥이 여러 갈래로 보이는 꿈	1
장막을 크게 넓혀 확장하거나 새로 큰 것으로 교체하는 꿈	1
탁상시계의 시침과 분침이 맞아 떨어짐과 동시에 시계 소리가 울리는 꿈	1
벌떼에게 쏘여 어리둥절한 꿈	1
현관문을 여는 꿈	0
여러개의 우물을 들여다보는 꿈	1
며느리밥풀꽃이 오색 무지개를 타고 활짝 피어 있는 꿈	1
용이 입으로 황금덩어리를 토해 내는 꿈	1
여자의 가슴이 발달되어 있으며, 유두가 터질 듯이 또렷하게 보이는 꿈	1
처녀가 반지를 상대방에게 받는 꿈	1
자신이 칼로 찌른 사람의 몸에서 피가 나오는 꿈	1
새의 날개가 바닥으로 떨어진 꿈	0
애꾸눈의 사람을 보는 꿈	1
저수지에서 헤엄을 치는 꿈	1
말을 목욕시키고 털을 다듬어주는 꿈	1
집터를 물색하는 꿈	1
자켓을 벗는 꿈	0
붉은 산이 갑자기 생긴 것을 보는 꿈	0
은행알을 줍는 꿈	1
나무가 메말라 죽거나 뼈대만 앙상하게 남은 것을 보는 꿈	0
최고의 통치자로부터 자신의 이름을 호명 받는 꿈	1
공무원이 국가 원수의 전용기를 타는 꿈	1
화장실의 오물 속에 빠졌다가 밖으로 나오는 꿈	1
부모님과 악수를 하는 꿈	1
동물원으로 소풍을 가서 사자나 호랑이를 보는 꿈	1
관세음보살상이 가볍게 미소를 짓는 꿈이나 이와 비슷한 꿈	1
이에게 가슴을 물리는 꿈	0
하수구의 흐르는 물에 관한 꿈	1
학이 평화롭게 날아가는 꿈	1
샌드위치, 생과자 등 맛있는 과자가 잔뜩 그릇에 들어 있는 꿈	1
기르던 소를 팔고 다른 소를 사는 꿈	1
장미꽃을 꺾는 꿈	0
삶은 돼지 머리를 칼로 썰어 그 일부를 다락에 넣어 둔 꿈	1
몸에서 해충을 배설하게 되는 꿈	1
높은 탑 맨 위에 해가 걸려 있는 꿈	1
문 밖에 웅크리고 앉아 있는 호랑이를 보는 꿈	1
자신의 몸에서 피가 낭자하게 흐르는 꿈	1
외국어로 능숙하게 이야기하는 꿈	1
노인으로부터 금방울 종 한 쌍을 받는 꿈	1
고급 라이타를 갖고 있는 꿈	1
찬란한 건물이 공중에 떠 있는 꿈	1
잠수함을 타고 바다속 깊이 여행하는 꿈	1
배추를 소금에 절이는 꿈	1
부지런히 탈곡하는 사람에 관한 꿈	1
귀가 작고 뼈같이 단단하게 생긴 꿈	0
물방울이 하얀 진주알로 변해 빛이 나는 꿈	1
부처나 예수 등 신적 존재와 성교한 꿈	0
태양을 가슴에 안고 있는 꿈	1
물 속에서 태양이 솟아나는 꿈	1
떨어진 태양을 받아서 방 안으로 들어간 꿈	1
캄캄한 굴 속에 햇살이 비치는 꿈	1
태양을 보고 절을 한 꿈	1
강에서 태양이 떠오르더니 순식간에 중천에 솟아오른 꿈	1
문틈 사이로 찬란한 햇살이 들어오는 꿈	1
달에게 절을 한 꿈	1
달무리가 무지개처럼 오색찬란한 꿈	1
달을 보며 술을 마신 꿈	1
보름달을 바라보는 꿈	1
달을 품에 안은 꿈	1
초생달이나 반달을 본 꿈	1
물 속에 비친 달을 본 꿈	1
활을 쏘아 달을 맞힌 꿈	1
창문으로 달빛이 들어왕 방 안이 대낮처럼 밝은 꿈	1
모래사장에 자기의 발자국을 남긴 꿈	1
사막에서 오아시스를 만나는 꿈	1
꿈에 모래시계를 보면	1
모래성이나 모래 언덕을 쌓아 올린 꿈	1
모래밭에서 금반지를 주웠던 꿈	1
모래산이 황금빛으로 찬란했던 꿈	1
모래밭에서 금덩어리를 주운 꿈	1
깊은 물 속에서 돌덩이를 건져낸 꿈	1
하늘에서 떨어지는 돌을 손으로 받은 꿈	1
높은 돌산을 우러러 보는 꿈	1
돌덩이가 변해 큰 바위로 변한 꿈	1
벽돌을 많이 생산하거나 집으로 들여온 꿈	1
주먹으로 바위를 쳐서 산산조각을 낸 꿈	1
방 안에 푸른 차돌이 가득한 꿈	1
맑은 냇가에 차돌이 쫙 깔려 있는 꿈	1
산 고갯마루에 돌을 쌓아 놓는 꿈	1
지팡이나 주먹으로 바위를 쳐서 물을 얻어 마시는 꿈	1
여러 곳에 흩어진 돌을 주워서 그릇에 담는 꿈	1
반석 위에 앉거나 서 있는 꿈	1
돌의 종류와 관계없이 돌을 집으로 가지고 들어오는 꿈	1
돌로 울타리를 쌓은 꿈	1
흙을 파내어 그 속에서 물건을 얻은 꿈	1
길에 파 놓은 함정을 뛰어넘은 꿈	1
누런 흙탕물이 흐르는 것을 본 꿈	1
황토를 그릇에 담아 집 안으로 가져온 꿈	1
흙을 빚어 여러 가지 형태를 만든 꿈	1
논밭에 있는 흙이 검게 보인 꿈	1
맑은 물 속에 하얀 흙이 매끄럽게 깔려 있었던 꿈	1
흙을 파서 금은보화나 고고학적 유물을 얻어 가진 꿈	1
흙으로 정원을 돋운 꿈	1
흙을 파서 그 안에 들어가는 꿈	1
흙담을 높이 쌓아올린 꿈	1
솟아나는 물이 깨끗하고 아름다웠던 꿈	1
처음엔 우물물이 탁하거나 나중에 맑아져서 떠서 마신 꿈	1
보자기 안에 케케묵은 잡동사니만 보이는 꿈	0
감방 안에서 아침 햇덩어리를 먹는 꿈	1
비단 천이나 고급 견직물로 만들어진 훌륭한 베개를 얻는 꿈	1
국부적으로 안개가 덮이는 꿈	0
물개가 바다에서 하늘 높이 뛰어 오르려 하는 꿈	1
악당을 살해하는 꿈	1
나무토막같이 생긴 큰 구렁이가 집안으로 들어오는 꿈	0
큰그릇에 인삼이 가득 담겨 있는 꿈이나 이와 비슷한 꿈	1
옛 집터에서 청자 항아리를 발굴하는 꿈	1
핸드폰으로 집안 식구들의 음성이 희미하게 들리는 꿈	0
가스, 석유, 연탄 난로 등에 불을 지피는 꿈	1
머리 속에서 금덩어리가 나오는 꿈	1
여권이 찢어지거나 분실하는 꿈	0
책상 위 꽃병에 예쁜 꽃이 싱긋하게 피어 있는 꿈	1
수첩에 친구 이름이 보이는 꿈	1
여러 마리의 돼지 새끼를 마당에 풀어놓는 꿈	0
몸에 너무 갑작스럽게 살이 찌거나 비쩍 마르는 꿈	0
예쁜 다람쥐가 책상 위에서 도토리로 곡예를 하는 꿈	1
작은 새의 꿈	1
결혼식장에 들어갔는데 신랑도 없고 내빈도 없는 꿈	1
코뿔소가 똥을 싸는 꿈	1
성교 후에 소변을 보는 꿈	1
강변에서 빛나는 수석을 줍는 꿈	1
용 그림으로 된 부채로 부채질하는 꿈	1
상대방의 손을 잡고 악수를 하는 꿈	1
마당에 큰 얼음덩어리가 가득한 꿈	1
끝없이 펼쳐진 태평양 바다 위로 성큼성큼 걸어가는 꿈	1
용광로의 불꽃이 시뻘겋게 달아오르는 꿈	1
자신에게 다른 사람이 화를 내는 꿈	0
학이나 두루미 같은 고상한 새에 관한 꿈	1
색채, 색깔에 관한 꿈	1
양지바른 곳에 새 집이 곱게 단장되어 있는 꿈	1
하늘에 전투기가 벌떼처럼 새까맣게 떠서 굉음 소리를 내는 꿈	0
채소, 야채를 심은 밭농사가 매우 잘 되어서 무성하게 자라고 있는 꿈	1
감자가 쌓인 더미 위에 앉아 있는 꿈	1
지나가는 길에 곤충류를 발로 밟아 죽이는 꿈	1
맑은 물이 집안으로 밀려들어오는 꿈	1
임산부의 꿈에 누에와 관계되는 꿈	1
독나방 날개가 사람 눈에 와 닿는 꿈	0
해골에 관한 꿈	1
우뢰, 번개, 벼락, 천둥에 관한 꿈	1
남보다 먼저 가서 나중에 우물물을 길은 꿈	1
많은 관중 앞에서 외국 배우와 연예인이 함께 공연을 하는 꿈	1
예쁜 조랑말을 타고 묘기를 하는 꿈	1
부모님이 땅바닥에 누워 있는 꿈	0
하늘에서 떨어져 자살하는 꿈	0
택시를 기다리거나 택시가 그대로 달아나서 승차를 거부당하는 꿈	0
상대방과 계약서를 작성하고 또 그에 따르는 돈을 받는 꿈	1
볼트에 와셔를 끼워 너트로 꽉 죄어 고정시키는 꿈	1
자동차 운반차에 많은 차량을 싣는 꿈	1
양파나 마늘등을 캐는 꿈	0
사업가를 만나는 꿈	1
얕은 산에 관한 꿈	1
소달구지 위에 짐을 가득 싣고 바다 위를 달리는 꿈이나 이와 비슷한 꿈	1
용광로에서 금물이 흐르는 꿈	1
발에 끈이 매어져 있는 파란 비둘기를 잡아 자신 소유로 만드는 꿈	1
자동차를 타고 골목길을 날쌔게 헤집고 다니는 꿈	1
옷을 자꾸 갈아 입는 꿈	0
붉은 관복을 입는 꿈	1
생강꽃이 활짝 피어 있는 꿈	1
상사화가 맑은 물위에 두둥실 떠 있는 꿈	1
대변을 배설하고 뒤를 닦지 못하는 꿈	0
엽전 전 후면에 한자 글씨가 또렷하게 보이는 꿈	1
태양에 관한 꿈	1
깡패, 괴한, 치한, 불량배 등을 살해하는 꿈	1
된장독에 구더기가 나서 득실거리는 꿈	1
밤나무 위로 올라가 밤송이를 따는 꿈	1
창고 안에 있는 물건에 관한 꿈	1
인중이 좌우로 틀어지는 꿈	0
자신이 알고 있는 장소에 있는 우물 속에 들어가는 꿈	0
분홍 옷을 입는 꿈	0
가위가 거실 내지 상점 진열대에 놓였거나 누가 사용하고 있는 것을 보는 꿈	1
아이스크림을 사고 팔거나 또는 다른 사람에게 주는 꿈	1
신령으로부터 토파즈 원석을 받는 꿈	1
천정에 붙어있는 파리떼를 죽이거나 날려보내는 꿈	1
저승사자와 같이 비행기를 타고 한도 끝도 없이 가는 꿈	0
