document	label
목을 졸리는 꿈	0
목덜미를 잡히는 꿈	0
이물질이 목에 걸리는 꿈	0
침 송곳 바늘 등 뾰족한 물건에 목을 찔리거나 다치는 꿈	0
다른 사람이 본인의 목을 손으로 누르거나 매다는 꿈	0
다른 사람이 본인의 목에 목말을 타는 꿈	0
목소리가 나오지 않는 꿈	0
자신의 얼굴이 거울에 맑게 보이는 꿈	1
얼굴이 커지거나 빨갛게 되는 꿈	1
붉은 반점이 얼굴에 생기는 꿈	1
얼굴을 수술하는 꿈	1
얼굴에 주사를 맞는 꿈	1
얼굴에 난 검은 사마귀를 없애려는 꿈	1
얼굴을 세수하는 꿈	1
얼굴에 면도를 하는 꿈	1
비누를 칠하고 면도하는 꿈	1
화장을 하는 꿈	1
양쪽 빰을 수술하는 꿈	1
얼굴이 무섭고 추악스럽게 변하는 꿈	1
얼굴을 세수하거나 머리를 감는 꿈	1
이마가 넓게 변하거나 광채가 나는 꿈	1
수염을 기르거나 없던 수염이 생기는 꿈	1
귀가 커지거나 여러 개 생기는 꿈	1
귀가 들리지 않는 꿈	1
복스럽게 생긴 귀를 보는 꿈	1
귀지을 청소하는 꿈	1
본인의 눈에서 빛이 나는 꿈	1
온화한 눈길을 느끼는 꿈	1
눈에 광채가 나는 사람을 만나는 꿈	1
눈이 크고 예쁜 여성과 포옹하는 꿈	1
봉사가 눈을 뜨는 꿈	1
눈에 들어간 티를 빼내는 꿈	1
사물을 바라보는 꿈	1
타인이 일하는 모습을 쳐다보는 꿈	1
눈썹이 희게 되는 꿈	1
자신의 눈썹이 길게 자라는 꿈	1
어린이의 이가 새로 나는 꿈	1
새 치아가 돋아나는 꿈	1
치아가 나는 꿈	1
아프던 이를 뽑아 버리는 꿈	1
앓던 이가 빠지는 꿈	1
다른 사람이 이가 빠져 아파하는 꿈	1
이의 일부분이 빠지는 꿈	1
이가 전부 빠지는 꿈	0
인공치아를 해넣는 꿈	1
인공치아가 밝게 빛나는 꿈	1
음식을 급하게 먹는 꿈	1
밥을 수저로 먹는 꿈	1
곡식이 입 속으로 들어오는 꿈	1
포탄이 입 속으로 들어오는 꿈	1
물건을 입으로 삼키는 꿈	1
동물을 입으로 삼키는 꿈	1
벌레가 입에서 나오는 꿈	1
입이 큰 사람을 만나는 꿈	1
본인의 입이 커지는 꿈	1
털이 입안에 나는 꿈	1
코가 큰 사람을 만나는 꿈	1
코를 시원하게 푸는 꿈	1
붉은 반점이 콧등에 생기는 꿈	1
거울에 비친 얼굴이 검게 보이거나 사마귀가 나는 꿈	0
얼굴에 상처가 나는 꿈	0
얼굴을 수술하는 꿈	0
붕대로 얼굴을 감는 꿈	0
얼굴에 먹, 잉크, 물감 등을 칠해 추하게 되는 꿈	0
얼굴에 종기,사마귀, 검버섯,등이 생기는 꿈	0
다른 사람의 화장을 고치는 모습을 보는 꿈	0
복면 쓴 사람을 만나는 꿈	0
이마를 다치는 꿈	0
머리나 얼굴에 부스럼이나 종기가 나는 꿈	0
수염을 뽑거나 대충깎는 꿈	0
수염이 빠지는 꿈	0
수염이나 머리카락을 불에 그을리는 꿈	0
귀속말을 알아듣지 못하는 꿈	0
사람들이 자신의 말을 알아듣지 못하는 꿈	0
귀가 들리지 않는 꿈	0
다른 사람의 귀를 막거나 잘라 버려서 듣지 못하게 하는 꿈	0
다른 사람의 귀를 보는 꿈	0
귀를 다치는 꿈	0
귀에 이물질이 들어가는 꿈	0
차거운 눈길을 받는 꿈	0
눈빛이 희미한 사람을 만나는 꿈	0
애꾸눈을 만나는 꿈	0
맹인이 되는 꿈	0
시력이 나빠지는 꿈	0
눈병을 앓는 꿈	0
다른 사람이 눈짓으로 지시하는 꿈	0
눈이 떨어지는 꿈	0
털이 눈가에 나는 꿈	0
눈썹을 깎는 꿈	1
눈썹이 빠지거나 깎는 꿈	0
치아를 드러내며 우는 꿈	0
자신의 덧니를 거울에 비춰보는 꿈	1
이가 검고 누렇게 변하는 꿈	0
이가 흔들리는 꿈	0
이가 부러지는 꿈	0
치아가 다쳐서 피가 나는 꿈	0
이가 빠진 자리에서 피가 나는 꿈	0
본인도 모르게 이가 빠지는 꿈	0
이가 하나 빠지는 꿈	0
금니나 틀니가 빠지는 꿈	0
본인의 혀가 갈라지거나 잘리는 꿈	0
다른 사람이 혀를 내밀거나 혀가 갈라진 것을 보는 꿈	0
혀를 두 개 가지고 있는 사람을 보는 꿈	0
입이 없는 인형이나 벙어리를 보는 꿈	0
머리카락이 입 속에 가득 있는 꿈	0
입이 막혀 아무것도 먹지 못하는 꿈	0
녹은 납덩어리를 삼키는 꿈	0
키스를 하는 꿈	1
입 안에 침이 말라 삼킬 수 없는 꿈	0
입안에 상처가 나는 꿈	0
입을 씻는 꿈	1
코가 작은 사람과 만나는 꿈	0
코가 삐둔 사람을 만나는 꿈	0
콧등에 종기가 나서 곪은 꿈	0
본인의 코가 잘려나가는 꿈	0
코를 다쳐 상처가 나는 꿈	0
코에 흉터나 점이 생겨 색깔이 흉하게 변하는 꿈	0
코가 붓거나 수술을 하는 꿈	0
병원에서 코를 푸는 꿈	0
코를 치료받는 꿈	1
코가 두 개로 보이는 꿈	0
코가 없어지는 꿈	0
물을 몸에 끼얹는 꿈	1
혹이 몸에 나는 꿈	1
몸에서 부스럼이 곪아터지는 꿈	1
피고름이 몸에서 나는 꿈	1
몸이 썩어면서 피고름이 흐르는 꿈	1
몸이 말라 가는 꿈	1
몸에 날개가 생겨서 하늘을 날아다니는 꿈	1
본인의 몸에 털이 나는 꿈	1
벌레가 몸을 기어다니는 꿈	1
다른 사람의 등에 업히는 꿈	1
차에 탄 사람의 등을 보는 꿈	1
허벅지에 총을 맞는 꿈	1
다친 무릎이 완쾌되는 꿈	1
다리를 다치고 피가 흐르는 꿈	1
발에 화상을 입는 꿈	1
가 발바닥에 묻는 꿈	1
발바닥에 털이 나는 꿈	1
뱃속에서 물건을 꺼내는 꿈	1
내장을 배에서 꺼내는 꿈	1
배를 깨끗이 닦는 꿈	1
다른 사람의 배를 갈라 죽이는 꿈	1
뱃속에 피가 고여 배가 점점 불러오는 꿈	1
뱃속의 털을 밖으로 꺼내는 꿈	1
이성의 성기가 보이는 꿈	1
성기를 노출시키는 꿈	1
자신의 성기를 과시하는 꿈	1
이성이 본인에게 성기를 노출시키는 꿈	1
남성이 여성의 성기를 만지는 꿈	1
남성이 여성의 성기를 몸에 달고 있는 꿈	1
항문 밖으로 나온 창자를 씻어서 다시 집어넣는 꿈	1
부스럼이 몸에 나는 꿈	0
몸에 난 털을 깎는 꿈	0
온 몸에 땀이 흐르는 꿈	0
살이 떨어지거나 몸의 일부분이 파손되는 꿈	0
몸 속의 혈관과 장기가 보이는 꿈	0
살이 찌거나 마르는 꿈	0
본인이 뚱뚱해지는 꿈	0
다른 사람이 자신의 몸을 살피는 꿈	0
종기가 등에 돋는 꿈	0
허벅지가 끊어지는 꿈	0
무릎을 다치는 꿈	0
한쪽 다리에 상처를 입는 꿈	0
다리에 아픔을 느끼는 꿈	0
다리가 무거워 걷지 못하는 꿈	0
발목을 삐는 꿈	0
발이 부어 오르는 꿈	0
발바닥에 상처가 생겨 피가 나는 꿈	0
배가 부른 꿈	0
배가 고픈 꿈	0
이성의 성기가 초라해 보이는 꿈	0
이성과 성기를 비교하는 꿈	0
성기를 검은 천으로 가리는 꿈	0
남녀의 음부를 보는 꿈	0
옷을 입었는데도 성기가 노출되는 꿈	0
여성이 남성의 성기를 만지는 꿈	0
성기를 다치거나 끊어져 피를 흘리는 꿈	0
성기가 발기되지 않아 불안해 하는 꿈	0
여성의 엉덩이를 보는 꿈	0
여성의 엉덩이를 때리는 꿈	0
항문에 물건을 숨기는 꿈	0
항문에서 피나 분비물이 나오는 꿈	0
손이나 팔이 굳고 아름답게 보이는 꿈	0
손이 커지는 꿈	1
잘린 손을 줍는 꿈	1
다른 사람의 손을 잘라 소유하는 꿈	1
빠진 손목을 다시 맞추는 꿈	1
손가락으로 일을 하는 꿈	1
열 손가락을 모두 이용하여 일을 하는 꿈	1
손바닥에 불을 올려도 뜨거움을 느끼지 못하는 꿈	1
손에 화상을 입는 꿈	1
손을 깨끗한 물에 씻는 꿈	1
다른 사람의 손을 잡는 꿈	1
다른 사람의 손을 잡고 길을 걸어가는 꿈	1
본인이 타인의 의자를 만지는 꿈	1
위험에 빠진 본인을 누가 구해주는 꿈	1
손발을 씻는 꿈	1
손톱을 다듬는 꿈	1
아름다운 손톱을 보는 꿈	1
손톱이 긴 꿈	1
팔이 여러 개 있는 사람을 보는 꿈	1
팔뚝에 털이 많이 생기는 꿈	1
어깨에 견장을 달거나 날개가 돋는 꿈	1
어깨에 살이 찌는 꿈	1
어깨나 앞가슴이 드러나는 꿈	1
손에 상처를 입는 꿈	0
손을 심하게 다치는 꿈	0
더러운 물에 손을 씻는 꿈	0
차가운 손을 잡는 꿈	0
검은 손이 물건을 훔쳐가는 꿈	0
검은 손이 문패를 떼가는 꿈	0
다른 사람의 손을 잡고 방 안에서 끌어내는 꿈	0
위험에 직면해 있는 사람의 손을 잡아서 구해주는 꿈	0
손이 작아 보이는 꿈	0
손등이나 종아리에 털이 난 사람을 보는 꿈	0
손목이 잘리는 꿈	0
손가락이 잘리는 꿈	0
두 개의 손가락이 잘리는 꿈	0
손가락이 곪는 꿈	0
손가락이 꺾이는 꿈	0
손바닥을 보는 꿈	1
손바닥과 손등에 털이 나는 꿈	0
손발이 잘리거나 다치는 꿈	0
손톱이 짧은 꿈	0
손톱을 깎는 꿈	0
손톱을 잡아뜯는 꿈	0
손톱을 뒤집는 꿈	0
손톱을 다쳐 피를 흘리는 꿈	0
팔이 부러지는 꿈	0
오른팔이 부러지는 꿈	0
왼팔이 부러지는 꿈	0
두 팔이 모두 부러지는 꿈	0
팔에 부스럼이 나는 꿈	0
슬퍼서 눈물을 흘리는 꿈	1
땀을 흘리며 시원하다고 느끼는 꿈	1
땀을 수건으로 닦는 꿈	1
대변이 쌓여 있는 꿈	1
대변을 배설하는 꿈	1
허허벌판에 배설을 하는 꿈	1
구덩이나 비닐봉지에 대변을 담는 꿈	1
대변을 뒤집어쓰는 꿈	1
자신의 집에서 소변을 보는 꿈	1
개천, 웅덩이, 세면장, 등에 소변을 보는 꿈	1
아무 곳에나 소변을 보는 꿈	1
본인이 본 소변이 시내물을 이루거나 촌락이나 도시를 덮는 꿈	1
알몸으로 소변을 보는 꿈	1
다른 사람이 소변 보는 것을 보는 꿈	1
똥오줌을 뒤집어 쓰는 꿈	1
똥오줌을 퍼담거나 주무르는 꿈	1
변소의 오물을 논밭으로 옮기는 꿈	1
똥오줌이 몸이나 의복에 묻는 꿈	1
똥오줌이나 거름통을 집으로 가지고 오는 꿈	1
정액이 많이 나오는 꿈	1
분비된 정액을 닦는 꿈	1
가래를 시원하게 뱉는 꿈	1
피가 가래에 섞여 있는 꿈	1
꽃이나 헝겊 등에서 피가 솟는 꿈	1
다른 사람을 칼로 찔러 그 사람의 피가 본인에게 묻는 꿈	1
어느 누가 피를 흘리고 죽어 있는 꿈	1
피를 흘리는 사람을 보고 무관심한 꿈	1
피를 보고도 아무런 느낌이 없는 꿈	1
다른 사람이 코피 흘리는 모습을 보는 꿈	1
동물의 피를 보는 꿈	1
초경을 치르는 꿈	1
생리피가 많이 쏟아지는 꿈	1
생리피가 묻은 것을 보는 꿈	1
어떤 사람이 눈물을 흘리는 꿈	0
우는 사람을 보고 느낌이 없는 꿈	0
눈물을 손수건으로 닦는 꿈	0
땀으로 온몸이 젖는 꿈	0
땀을 흘리며 답답한 꿈	0
대변을 치우는 꿈	0
대변을 삽으로 치우는 꿈	0
색이 탁하고 묽은 대변을 만지는 꿈	0
배설을 하여 허전함을 느끼는 꿈	0
대변 냄새를 맡는 꿈	0
변비에 걸리는 꿈	0
몸에 대변이 묻는 꿈	0
널려 있는 대변을 피해가는 꿈	0
대변에 주저앉는 꿈	0
그릇이나 항아리에 대변을 담는 꿈	0
소변을 보려 해도 나오지 않는 꿈	0
여성이 소변 보는 모습을 보는 꿈	0
소변이 옷이나 몸에 묻는 꿈	0
똥오줌이 그릇에 묻어 있는 꿈	0
똥오줌을 집 밖으로 쓸어내는 꿈	0
분비된 정액을 처리하지 못해 당황하는 꿈	0
정액이나 사정하는 것을 보는 꿈	0
입 안의 침이 마르는 꿈	0
다른 사람의 얼굴에 침을 뱉는 꿈	0
피가 묻은 몸을 닦거나 옷을 빠는 꿈	0
피가 묻은 옷을 감추는 꿈	0
어느 누구의 옷에 피가 묻어 있는 꿈	0
어느 누가 칼에 찔렸는데 피가 나지 않는 꿈	0
코피를 흘리는 꿈	0
얼굴에 코피가 얼룩지는 꿈	0
어떤 사람이 피를 흘리는 모습을 보는 꿈	0
피를 보고 도망치는 꿈	0
피를 토하는 꿈	0
하늘에 올라가 본인의 배우자를 구하는 꿈	1
하늘나라에 올라가 자식의 배우자를 구하는 꿈	1
하늘에 올라가서 어떤 물건을 가지게 되는 꿈	1
하늘에 올라가서 꽃이나 과일을 갖는 꿈	1
하늘의 큰 문이 열리는 꿈	1
하늘로 올라가는 꿈	1
하늘에 걸친 사다리를 타고 올라가는 꿈	1
하늘을 날으는 새나 짐승을 보는 꿈	1
새가 아닌 짐승이 하늘을 날으는 꿈	1
하늘의 밝은 빛이 본인에게 비추는 꿈	1
하늘에서 저승사자가 오는 꿈	1
하늘의 어둠이 사라지고 맑은 하늘이 보이는 꿈	1
하늘에서 지폐나 동전이 쏟아지는 꿈	1
하늘과 땅이 서로 연결되거나 맞붙는 꿈	1
하늘에서 신의 음성을 듣는 꿈	1
하늘이 여러가지 색으로 보이는 꿈	1
하늘의 문이 열렸다 닫히는 꿈	1
하늘의 문을 통해 들어가는 꿈	1
하늘에 올라 물건을 가지고 오는 꿈	1
하늘에 있는 길을 걷는 꿈	1
깨끗한 하늘을 바라보는 꿈	1
붉은 하늘을 바라보는 꿈	1
저녁노을이 진 하늘을 바라보는 꿈	1
먼동이 트는 꿈	1
태양을 향해 서서 있는 꿈	1
태양 옆에 나란히 앉거나 서 있는 꿈	1
떠오르는 태양을 바라 보는 꿈	1
강이나 산 위에 떠오르는 태양을 보는 꿈	1
태양이 중천에 떠 있는 꿈	1
태양을 향해 절하는 꿈	1
태양을 바라보는 꿈	1
구름에 가렸던 태양이 나타나는 꿈	1
하늘에서 떨어지는 태양을 받는 꿈	1
떨어지는 태양을 치마로 받는 꿈	1
떨어진 태양이 굴러 가는 꿈	1
단숨에 태양을 삼켜버리는 꿈	1
태양을 맞추어서 떨어뜨리는 꿈	1
햇빛이 따뜻하게 빛나는 꿈	1
햇빛이 들어올 수 없는 곳에 햇빛이 드는 꿈	1
침실에 햇빛이 비치는 꿈	1
햇빛이 길게 뻗쳐 있는 꿈	1
자신의 몸을 햇빛으로 감싸는 꿈	1
일식을 보는 꿈	1
해와 달이 도시에 떠는 꿈	1
해나 달이 광채를 띠며 막 떠오려고 하는 꿈	1
본인의 집안으로 해나 달의 광채가 비치는 꿈	1
해나 달을 안거나 받쳐드는 꿈	1
해나 달이 불에 타는 꿈	1
해나 달이 구름을 뚫고 나오면서 빛을 발하는 꿈	1
해나 달, 별 등을 본인이 삼키는 꿈	1
해나 달, 별 등을 품에 안거나 등에 짊어지는 꿈	1
해나 달, 별을 향해 절을 하거나 제사를 지내는 꿈	1
해나 달, 별 등이 방이나 거실에서 빛나는 꿈	1
산 위로 뜨는 달을 보는 꿈	1
동쪽 하늘에 솟는 밝은 달을 보는 꿈	1
달빛이 창문으로 비치는 꿈	1
자신의 몸을 달빛이 비추는 꿈	1
달 중앙에서 토끼가 방아를 찧는 꿈	1
보름달을 보는 꿈	1
달무리가 무지개 색깔로 빛나는 꿈	1
품에 달을 안는 꿈	1
달을 보면서 술을 마시는 꿈	1
엄숙한 마음으로 달에게 비는 꿈	1
밤하늘에 많은 별이 빛나는 꿈	1
유난히 반짝이는 별을 발견하는 꿈	1
하늘에 올라가 별을 따서 소유하는 꿈	1
자신의 발아래에 많은 별이 줄지어 있는 꿈	1
별이 점점 커져서 태양처럼 커지는 꿈	1
밝은 별들이 밤하늘에 줄지어 떠 있는 꿈	1
머리 위나 몸 주위에 북두칠성이 떠 있는 꿈	1
샛별이 밝게 빛나는 꿈	1
동쪽 하늘에 혜성이 나타나는 꿈	1
하늘을 날아가는 유성을 보는 꿈	1
하늘을 날아서 은하수를 건너는 꿈	1
하늘 사방에서 구름이 일어나는 꿈	1
구름 사이로 햇빛이 본인을 비추는 꿈	1
구름의 색이 희거나 붉은 꿈	1
구름이 황금빛으로 변하는 꿈	1
태양이 구름 사이로 비치거나, 용 또는 불꽃이 보이는 꿈	1
구름을 타고 하늘을 날으는 꿈	1
구름을 타고 하늘을 걸어 다니는 꿈	1
바람이 불어 구름이 걷히는 꿈	1
어린이를 안고 하늘에 오르는 꿈	0
하늘에 올라가 꽃이 만발한 것을 보는 꿈	0
하늘이 캄캄해지는 꿈	0
기구를 타고 하늘을 날으는 꿈	0
하늘에 올라가서 떠도는 꿈	0
하늘이 무너지는 것을 보는 꿈	0
하늘이 무너지는 꿈	0
하늘이 둘로 갈라지는 꿈	0
본인의 집만 하늘에 떠 있는 꿈	0
소액의 돈이 하늘에서 떨어지는 꿈	0
하늘에서 종이조각이나 꽃잎이 흩날리는 꿈	0
하늘로 오르다가 추락하는 꿈	0
하늘로 오르다가 땅 위로 내동댕이쳐지는 꿈	0
노을지는 하늘을 바라보는 꿈	0
하늘에 올라가서 개천이나 강물을 건너는 꿈	0
찌그러진 태양을 보는 꿈	0
태양이 갈라지는 꿈	0
태양의 중앙에 사람이 서 있는 꿈	0
태양이 서쪽으로 지는 꿈	0
해가 쨍쨍한데 비가 내리는 꿈	0
해나 달을 물체가 막는 것을 보는 꿈	0
해와 달이 겹쳐서 보이거나 달과 별이 겹쳐서 보이는 꿈	0
하늘에 해와 달이 함께 떠 있는데 한쪽은 밝고 한쪽은 어두운 꿈	0
하늘에 떠 있는 해, 달, 별 등이 갑자기 없어지거나 떨어지는 꿈	0
스산한 달밤에 고독을 느끼는 꿈	0
구름 속으로 달이 사라지는 꿈	0
달이 갈라지는 꿈	0
물 속에 있는 달 그림자를 보는 꿈	0
별이 하늘을 날아다니는 꿈	0
유성이 흐르면서 떨어지지 않는 꿈	1
별이 하늘에서 떨어지는 꿈	0
북두칠성이 흐리게 보이는 꿈	0
수면 위에 별빛이 비치는 꿈	0
하늘과 해를 몰려온 구름이 덮어 버리는 꿈	0
태양을 구름이 가리는 꿈	0
기둥같이 하늘 높이 구름이 솟아오르는 꿈	0
타고 있던 구름 위에서 떨어지는 꿈	0
구름을 밟고 불안하게 걷는 꿈	0
별을 구름이 가리거나 덮는 꿈	0
검은 구름을 보는 꿈	0
먹구름이 하늘을 뒤덮는 꿈	0
지평선 위로 먹구름이 끼는 꿈	0
자욱하던 안개가 걷히는 꿈	1
태풍이 부는 꿈	1
바람을 맞으며 서서 있는 꿈	1
바람소리가 들리는 꿈	1
선풍기나 부채 등을 사는 꿈	1
해일이 이는 꿈	1
온 세상이 해일로 뒤덮이는 꿈	1
시원하게 내리는 비를 보거나 흠뻑 맞는 꿈	1
비가 와서 우산을 쓰거나 건물 안으로 피하는 꿈	1
비온 뒤 강 하천에 물이 불어서 넘실거리며 흐르는 꿈	1
논밭에 비가 많이 내려서 젖는 꿈	1
비가 시원하게 내리는 꿈	1
빗방울이 유리창을 치는 꿈	1
비가 내리는 것을 보는 꿈	1
장마가 그치고 난 뒤 깨끗한 세상을 보는 꿈	1
홍수로 바닷물이 방 안에 밀려오는 꿈	1
홍수가 자신의 앞으로 밀려드는 꿈	1
늘어나는 물 속에서 서서 있는 꿈	1
얼었던 물이 녹는 것을 보는 꿈	1
무지개를 보는 꿈	1
비가 개인 하늘에 무지개가 나타나는 꿈	1
본인의 집에 무지개가 피는 꿈	1
무지개가 자기 집으로 연결되어 있는 꿈	1
무지개의 빛을 보는 꿈	1
하늘에서 무지개나 빛이 퍼지는 것을 보는 꿈	1
무지개나 노을이 빛이 나며 펼쳐진 꿈	1
눈 속에서 꽃이 피는 것을 보는 꿈	1
함박눈이 논밭, 산야에 내리는 꿈	1
눈 위에 있는 발자국을 따라가는 꿈	1
온몸을 눈이 덮는 꿈	1
우박이 쏟아지는 꿈	1
눈처럼 우박이 쌓이는 꿈	1
이슬을 마시는 꿈	1
이슬방울이 맺혀 있는 것을 보는 꿈	1
벼락을 맞아 죽는 꿈	1
벼락을 피하거나 벼락이 주변에 떨어지는 꿈	1
등뒤에 벼락이 떨어지는 꿈	1
떨어진 벼락이 굴러 다니는 꿈	1
번개가 치는 꿈	1
번개를 맞거나 번갯불이 신체를 환하게 비추는 꿈	1
세상이 번개로 인해 밝아지는 꿈	1
우뢰소리를 듣는 꿈	1
번개를 동반한 우뢰소리를 듣는 꿈	1
먼 곳에서 희미한 우뢰소리를 듣는 꿈	1
우뢰소리에 놀라는 꿈	1
안개를 보는 꿈	0
길 앞에 안개가 있는 꿈	0
안개가 짙어서 앞을 분간하기 어려운 꿈	0
바람이 불어 옷자락이 나부끼는 꿈	0
바람을 맞으며 혼자 버티고 서 있는 꿈	0
모자가 바람에 벗겨 날아가는 꿈	0
본인의 소지품이 바람에 날리는 꿈	0
바람에 날려 공중에 떠 있는 꿈	0
폭풍우가 치는 꿈	0
폭풍, 회오리에 사람이나 물건이 날아가는 꿈	0
회오리바람이 부는 꿈	0
태풍으로 개판이 되는 꿈	0
나물들이 태풍으로 꺾이는 꿈	0
태풍이 부는가운데 하던 일을 계속 하는 꿈	0
소나기와 함께 폭풍이 치는 꿈	0
소나기가 쏟아지면서 폭풍이 몰아치는 꿈	0
폭우 속에서 어느 누구와 만나는 꿈	0
깨끗한 비를 그릇에 받는 꿈	1
더러운 비를 그릇에 받는 꿈	0
눈이 섞인 비가 내리는 꿈	0
비바람이 부는 꿈	0
건조시키려고 걸어놓은 물건 위에 비가 오는 꿈	0
홍수가 나는 꿈	0
홍수로 붉은 물이 넘치는 꿈	0
홍수로 넘치는 물이 푸른 물인 꿈	0
홍수로 도로가 파손되는 꿈	0
홍수가 논밭을 휩쓰는 꿈	0
무지개가 끊어져 있는 꿈	0
무지개가 점차 희미해지는 꿈	0
쌍무지개가 뜬 것을 보는 꿈	0
음산하게 눈발이 날리는 꿈	0
진눈깨비가 날리는 꿈	0
싸락눈이 내리는 꿈	0
눈을 맞으며 걷는 꿈	0
눈이 집 안에 가득한 꿈	0
폭설로 길이 막히는 꿈	0
폭설로 집이 무너지는 꿈	0
지붕 위에 눈이 쌓인 꿈	0
눈 속에서 아이들이 노는 것을 보는 꿈	0
눈이 녹는 것을 보는 꿈	0
녹아내린 눈 가운데 잔설을 보는 꿈	0
눈을 맞은 사람을 보는 꿈	0
큰눈이나 비 때문에 길이 막혀 갇혀 있는 꿈	0
눈이나 진눈깨비가 몸에서 떨어지지 않는 꿈	0
안뜰이나 마당에만 눈이 내리는 꿈	0
눈보라가 세차게 불고 앞이 어두운 꿈	0
진눈깨비나 된서리가 내리는 꿈	0
우박이나 싸락눈이 내리는 것을 보는 꿈	0
우박이 내리는 꿈	0
이슬이 내리는 꿈	0
서리가 내리는 꿈	0
벼락이 떨어져 나무, 건물 등이 쓰러지는 꿈	0
벼락을 몸에 맞는 꿈	0
벼락을 맞아 화상을 입는 꿈	0
맑은 날씨에 천둥 소리가 들리는 꿈	0
고향에서 장난치며 노는 꿈	1
고향을 떠난 사람이 고향집을 들여다보는 꿈	1
깨끗하고 넓은 길을 가는 꿈	1
포장이 잘된 길을 걷는 꿈	1
모퉁이로 생긴 길을 가는 꿈	1
내리막길을 가는 꿈	1
어두운 길을 가는 꿈	1
길을 보수하는 꿈	1
자갈을 길에 까는 꿈	1
이정표 앞에 서 있는 꿈	1
논에 물이 차서 넘치는 꿈	1
논밭의 흙이 검은 꿈	1
가을 논밭의 허수아비를 흔드는 꿈	1
이른봄의 논두렁을 걷는 꿈	1
추수가 끝난 논두렁을 걷는 꿈	1
계단식 논두렁을 여러 사람이 제각기 떨어져 걷는 꿈	1
다리를 수리하는 꿈	1
인위적으로 다리를 부수는 꿈	1
웅장한 다리를 건너는 꿈	1
다리 위에서 누가 부르는 꿈	1
누가 불러서 다리 위로 올라가는 꿈	1
다리 위에서 아래를 내려보는 꿈	1
땅 속으로 들어가는 꿈	1
인위적인 힘으로 땅이 갈라지는 꿈	1
갈라진 틈사이로 아래를 내려보는 꿈	1
자신을 매장하기 위해 땅을 파는 꿈	1
땅을 파서 본인을 묻는 꿈	1
넓은 땅에서 일하는 꿈	1
봄과 관련된 꿈	1
여름과 관련된 꿈	1
동쪽과 관련된 꿈	1
서쪽과 관련된 꿈	1
남쪽과 관련된 꿈	1
나신으로 고향에 가는 꿈	0
좁고 험한 길을 가는 꿈	0
오르막길을 가는 꿈	0
진흙길을 가는 꿈	0
가시덩쿨이 있는 길을 가는 꿈	0
비포장 도로를 가는 꿈	0
길을 잃고 헤매는 꿈	0
어둠 속에서 헤매는 꿈	0
여러 갈래의 길 앞에서 망설이는 꿈	0
길 중앙에서 물건을 줍는 꿈	0
자기 논의 물이 넘쳐서 남의 논으로 흐르는 꿈	0
논에 물이 말라서 있는 꿈	0
비바람으로 때문에 다리를 건너지 못하는 꿈	0
다리 위에서 사람을 기다리는 꿈	0
땅이 꺼지는 꿈	0
땅에 누워 있는 꿈	0
집터가 들판으로 변하는 꿈	0
가을과 관련된 꿈	0
겨울과 관련된 꿈	0
북쪽과 관련된 꿈	0
산에서 길을 잃었는데 어느 누가 길을 인도해주는 꿈	1
산신이 깊은 산에서 나타나는 꿈	1
높은 산을 뛰어넘는 꿈	1
산을 통째로 삼키는 꿈	1
높은 산꼭대기에서 사방을 보는 꿈	1
산꼭대기에서 고함치는 꿈	1
산이 사람, 용, 호랑이로 변화하는 꿈	1
언덕에 사람이 모여 있는 꿈	1
커다란 산을 드는 꿈	1
산속에 있는 초가집을 보는 꿈	1
산울림을 듣는 꿈	1
적진의 산을 점령하는 꿈	1
무엇를 잡고 산에 오르는 꿈	1
등산장비를 가지고 산에 오르는 꿈	1
유명한 산에 오르는 꿈	1
날아서 산에 오르는 꿈	1
숲을 산책하는 꿈	1
영적인 존재와 같이 숲을 걷는 꿈	1
숲속에서 시체를 보는 꿈	1
숲속의 폭포나 건물을 발견하는 꿈	1
숲속의 냇물을 보는 꿈	1
숲을 개간하는 꿈	1
산에서 지도를 그리는 꿈	1
산의 모형도를 그리는 꿈	1
지도의 한 지점을 설명하는 꿈	1
어느 누가 본인이 살 곳을 약도로 가르쳐주는 꿈	1
지도를 얻거나 세계지도를 보는 꿈	1
지구본을 사는 꿈	1
무거운 짐을 지고 산에 오르는 꿈	0
가도가도 산의 정상이 보이지 않는 꿈	1
산사태를 보는 꿈	0
산에 오르다가 미끄러지는 꿈	0
숲속에 앉거나 눕는 꿈	0
물위나 물 속을 걷는 꿈	1
계속해서 물을 마시는 꿈	1
물을 마셔서 갈증을 해소하는 꿈	1
물 속에 빠졌다가 자라 또는 거북이 도와 주어 살아나는 꿈	1
흐르는 물이 넘치는 꿈	1
마을이나 넓은 벌판이 물에 잠기는 꿈	1
맑은 물에서 나체로 수영하는 꿈	1
맑은 물이 집으로 들어오는 꿈	1
자기 주택이 맑은 물 속에 잠기는 꿈	1
물이 고이는 꿈	1
집 안의 그릇에 물이 담겨 있는 꿈	1
그릇이 새는지 관찰하는 꿈	1
물을 긷는 꿈	1
뜨거운 물을 마시는 꿈	1
여러 곳에서 물이 흐르는 꿈	1
물이 사방으로 뿌려지는 꿈	1
집 안으로 물줄기가 쏟아지는 꿈	1
물레방아가 도는 것을 보는 꿈	1
물에 빠졌다가 다시 나오는 꿈	1
우물의 물을 마시는 꿈	1
우물물로 손발을 씻는 꿈	1
